,CI_NAME,EQUIPTYPE
21238,FLAG00,BTS
21239,FLAL00,BTS
21240,FLAL01,BTS
21241,FLAL02,BTS
21242,FLAL03,BTS
21243,FLAL04,BTS
21244,FLAL05,BTS
21245,FLAL06,BTS
21246,FLAL07,BTS
21247,FLAL08,BTS
21248,FLAL09,BTS
21249,FLAL10,BTS
21250,FLAL11,BTS
21251,FLAL12,BTS
21252,FLAN01,BTS
21253,FLAR01,BTS
21254,FLAU00,BTS
21255,FLAW00,BTS
21256,FLAW01,BTS
21257,FLBC01,BTS
21258,FLBN00,BTS
21259,FLBN01,BTS
21260,FLBR00,BTS
21261,RJLG13,BTS
21262,RJLG14,BTS
21263,RJLG15,BTS
21264,RJLG16,BTS
21265,RJLG17,BTS
21266,RJLG18,BTS
21267,FLCB01,BTS
21268,FLCC01,BTS
21269,FLCE00,BTS
21270,FLCE02,BTS
21292,FLCE03,BTS
21293,FLCE05,BTS
21294,FLCE06,BTS
21295,FLCE07,BTS
21297,FLCE09,BTS
21298,FLCE10,BTS
21299,FLCE11,BTS
21300,FLCE13,BTS
21301,FLCE16,BTS
21302,FLCE18,BTS
21303,FLCF02,BTS
21304,FLCI01,BTS
21305,YHRD02,BTS
21306,YICT01,BTS
21307,YIYI00,BTS
21308,YIYI01,BTS
21309,YKCT01,BTS
21310,YMCT01,BTS
21311,YMTI01,BTS
21312,YMYM00,BTS
21313,YNCT01,BTS
21314,YNYN00,BTS
21315,YOYO00,BTS
21316,YPCT01,BTS
21317,YPYP00,BTS
21318,YQCT01,BTS
21319,YRCT01,BTS
21320,YRYR00,BTS
21321,YSCT02,BTS
21322,YSYS00,BTS
21323,RJLG19,BTS
21324,RJLG20,BTS
21325,RJLG22,BTS
21326,RJLG23,BTS
21327,RJLG27,BTS
21328,RJLG28,BTS
21329,RJLG29,BTS
21330,RJLG30,BTS
21331,RJLG32,BTS
21332,RJLG33,BTS
21333,RJLG34,BTS
21334,RJLG35,BTS
21335,RJLG36,BTS
21336,RJLG37,BTS
21337,RJLG38,BTS
21338,RJLG41,BTS
21339,RJLG42,BTS
21340,RJLG43,BTS
21341,RJLG44,BTS
21342,RJLG46,BTS
21343,RJLG47,BTS
21344,RJLG51,BTS
21345,RJLG52,BTS
21346,RJLG58,BTS
21347,RJLG66,BTS
21348,RJMD01,BTS
21349,RJMD02,BTS
21350,RJMD03,BTS
21351,RJMD04,BTS
21352,RJMD05,BTS
21353,RJBG15,BTS
21354,RJBG16,BTS
21355,RJBG17,BTS
21356,RJBG18,BTS
21357,RJBG19,BTS
21361,RJBG20,BTS
21362,RJBG21,BTS
21363,RJBG22,BTS
21364,RJBG23,BTS
21365,RJBG24,BTS
21366,RJBG25,BTS
21367,RJBG26,BTS
21368,RJBG27,BTS
21369,RJBG28,BTS
21370,RJBG29,BTS
21371,RJBT01,BTS
21416,RJBT02,BTS
21417,RJBT03,BTS
21418,RJBT04,BTS
21419,RJBT05,BTS
21420,VHAO01,BTS
21421,YTCT01,BTS
21422,YUCT01,BTS
21423,YURD01,BTS
21424,YURD02,BTS
21425,YWCT01,BTS
21426,YXCT02,BTS
21427,YYCT01,BTS
21428,YYYY00,BTS
21429,YZCT01,BTS
21430,ZACT01,BTS
21431,ZBCT01,BTS
21432,ZBZB00,BTS
21433,ZCZC00,BTS
21434,ZDRD01,BTS
21435,ZECT01,BTS
21436,ZEDO01,BTS
21437,CTCU01,BTS
21438,CTCV01,BTS
21439,CTCW01,BTS
21440,CTCY01,BTS
21441,CTCZ01,BTS
21442,CTDF01,BTS
21443,CTDK01,BTS
21444,CTDL01,BTS
21445,CTDO01,BTS
21446,CTDS01,BTS
21447,CTDT01,BTS
21448,CTEB01,BTS
21449,CTEE01,BTS
21450,CTEF99,BTS
21451,CTEP01,BTS
21452,CTES01,BTS
21456,CTEU01,BTS
21457,CTFA01,BTS
21458,CTFD01,BTS
21459,CTFE01,BTS
21460,CTFG99,BTS
21461,CTFR99,BTS
21462,CTFS01,BTS
21463,CTFV01,BTS
21464,CTFZ01,BTS
21465,CTGB01,BTS
21466,CTGB02,BTS
21467,CTGI01,BTS
21468,CTGR01,BTS
21469,CTGU01,BTS
21470,CTHC01,BTS
21471,CTHE01,BTS
21472,CTHK01,BTS
21473,CTHL01,BTS
21474,CTHN01,BTS
21475,CTHT01,BTS
21476,CTIG01,BTS
21477,CTIP01,BTS
21478,CTIV01,BTS
21479,CTJA01,BTS
21480,CTJA02,BTS
21481,CTJA04,BTS
21482,CTJB01,BTS
21483,CTJC01,BTS
21484,CTCT01,BTS
21485,CTJH01,BTS
21486,CTJJ01,BTS
21487,CTJL01,BTS
21488,CTJM01,BTS
21489,CTJN01,BTS
21490,CTJO01,BTS
21491,CTJP01,BTS
21492,CTJS01,BTS
21493,CTJU01,BTS
21494,CTJV01,BTS
21495,CTJX01,BTS
21496,RJBT07,BTS
21497,RJBT08,BTS
21498,RJBT09,BTS
21499,RJBT10,BTS
21500,RJBT11,BTS
21501,RJBT12,BTS
21502,PKPK00,BTS
21503,PKPK01,BTS
21504,PKPK02,BTS
21505,PKPK03,BTS
21506,PKPK04,BTS
21507,PKPK05,BTS
21508,PKRD01,BTS
21509,PLAC01,BTS
21510,PLBR01,BTS
21511,PLBT01,BTS
21512,PLCE00,BTS
21513,PLJF01,BTS
21514,PLJG00,BTS
21515,PLJG01,BTS
21516,PLJG02,BTS
21517,PLJP00,BTS
21518,PLMD00,BTS
21597,PLMF00,BTS
21598,BAAH01,BTS
21599,BAAH03,BTS
21600,BAAH04,BTS
21601,BAAH06,BTS
21602,BAAH07,BTS
21603,BAAH08,BTS
21604,BAAH17,BTS
21605,BAAH20,BTS
21607,UKUK00,BTS
21608,UKUK01,BTS
21609,UKUK02,BTS
21610,ULCT01,BTS
21611,ULNS01,BTS
21612,TOTO00,BTS
21613,TPBA01,BTS
21614,TPOB01,BTS
21615,TPRD01,BTS
21616,TPTC01,BTS
21617,TPTM00,BTS
21618,TPTP00,BTS
21619,TPWL01,BTS
21636,TQCT01,BTS
21637,TQRD01,BTS
21638,TQRD02,BTS
21639,TQTQ00,BTS
21640,TRAP01,BTS
21641,TRCT01,BTS
21642,TRCT02,BTS
21643,TRNS01,BTS
21644,TRTR00,BTS
21645,TRTR01,BTS
21646,TRTR02,BTS
21647,TRTR03,BTS
21648,TRZA01,BTS
21649,TSAE00,BTS
21650,TSBA00,BTS
21651,TSBP00,BTS
21652,TSBR00,BTS
21653,TSBR01,BTS
21654,TSBV00,BTS
21655,TSCA00,BTS
21656,TSCE00,BTS
21657,TSCE01,BTS
21658,TSCE02,BTS
21659,TSCE03,BTS
21660,PEAB01,BTS
21661,PEDR01,BTS
21662,ULUL00,BTS
21663,UMBZ01,BTS
21664,UMCT01,BTS
21665,UMUM00,BTS
21666,UNCT01,BTS
21667,UNUN00,BTS
21668,UOCT01,BTS
21669,UOUO00,BTS
21670,UPRD02,BTS
21671,UPUP00,BTS
21672,UPUP01,BTS
21673,UQCT01,BTS
21675,UQUQ00,BTS
21676,URCT01,BTS
21678,URUR00,BTS
21679,USCT01,BTS
21680,USUS00,BTS
21681,UTCT01,BTS
21682,UTUT00,BTS
21683,UTUT01,BTS
21684,UUCT01,BTS
21685,UUUU00,BTS
21686,UUUU01,BTS
21687,UVUV00,BTS
21688,UWCT01,BTS
21689,UXCT01,BTS
21690,UXUX00,BTS
21691,UYCT01,BTS
21692,NTNP01,BTS
21693,NTNP06,BTS
21694,NTPB00,BTS
21695,NTPB01,BTS
21696,NTPD00,BTS
21697,NTPD01,BTS
21698,NTPG00,BTS
21699,NTPG01,BTS
21700,NTPN00,BTS
21701,NTPN01,BTS
21782,PEMC01,BTS
21783,PEPE00,BTS
21784,PEPE02,BTS
21785,PEPE11,BTS
21786,PERM01,BTS
21787,PFAN01,BTS
21788,PFGO01,BTS
21789,PFNO01,BTS
21790,PFPF00,BTS
21791,PFPI00,BTS
21792,PGBP01,BTS
21793,PGBQ01,BTS
21794,PGCA01,BTS
21795,PGCA02,BTS
21796,PGCO02,BTS
21797,PGIG01,BTS
21798,PGJM01,BTS
21799,PGPG00,BTS
21800,PGPP01,BTS
21801,PGSO01,BTS
21802,PGTB01,BTS
21803,PGVA01,BTS
21804,PGVA02,BTS
21805,PGVC02,BTS
21806,PGVN01,BTS
21807,PGVO01,BTS
21808,PHPH00,BTS
21809,PHPH01,BTS
21810,PHPH02,BTS
21811,PHPH03,BTS
21812,PHPH04,BTS
21813,RCBV02,BTS
21814,RCBV03,BTS
21815,RCBV04,BTS
21816,RCBV06,BTS
21817,RCBV07,BTS
21818,RCBV08,BTS
21819,RCCA00,BTS
21820,RCCA01,BTS
21821,RDRD00,BTS
21822,RDRD01,BTS
21823,RDTI01,BTS
21824,RECN01,BTS
21825,REDE02,BTS
21826,REDE05,BTS
21827,RERD01,BTS
21828,RERE00,BTS
21832,RFCA01,BTS
21833,RFOB01,BTS
21834,RFRF00,BTS
21835,RGOB01,BTS
21837,RGRG00,BTS
21838,RGRG01,BTS
21839,RGRG02,BTS
21840,RGRG03,BTS
21841,RGRG04,BTS
21842,RHCT01,BTS
21843,RHRH00,BTS
21844,RICT01,BTS
21845,RIRD01,BTS
21846,RIRI00,BTS
21847,RIRI01,BTS
21848,RJRJ00,BTS
21849,RJRJ01,BTS
21855,RKCT01,BTS
21856,RKRK00,BTS
21857,RLCT01,BTS
21878,RLDMW01,BTS
21959,RLRD01,BTS
21960,RLRL00,BTS
21961,RLRL01,BTS
21962,RLRL02,BTS
21963,RMAR01,BTS
21964,RMMO01,BTS
21965,RMRM00,BTS
21967,SLSC09,BTS
21968,RCST00,BTS
21969,RCST01,BTS
21970,RCST02,BTS
21971,RCST03,BTS
21972,RCSW00,BTS
21973,RCSW01,BTS
21974,RCSW02,BTS
21975,RCSW05,BTS
21976,RCSW06,BTS
21977,RCSW07,BTS
21978,RCTA00,BTS
21979,RCTJ00,BTS
21980,RCTR00,BTS
21981,RCTW02,BTS
21982,RCTW04,BTS
21983,RCUN00,BTS
21984,RCUN01,BTS
21985,RCUN02,BTS
21986,RCVZ00,BTS
21987,RCVZ01,BTS
21988,RCVZ02,BTS
21989,RCVZ03,BTS
21990,RCWL01,BTS
21991,RCZB00,BTS
21992,RDCT01,BTS
21993,TSCE04,BTS
21994,TSCE05,BTS
21995,TSCE06,BTS
21996,TSCE07,BTS
21997,TSCE08,BTS
21998,TSCE11,BTS
21999,TSCE12,BTS
22000,TSCL00,BTS
22001,TSCR00,BTS
22002,TSDI00,BTS
22003,TSDT00,BTS
22004,TSEP00,BTS
22005,TGSM02,BTS
22006,TGTG00,BTS
22007,THCT01,BTS
22008,SLSC01,BTS
22009,SLSC02,BTS
22010,SLSC03,BTS
22029,SLSC04,BTS
22030,SLSC05,BTS
22031,SLSC06,BTS
22032,SLSC07,BTS
22033,SLSC08,BTS
22034,TSFM00,BTS
22035,TSFM01,BTS
22036,TSIG00,BTS
22037,TSIL00,BTS
22038,TSIS00,BTS
22039,TSIT00,BTS
22040,TSIT02,BTS
22041,TSJO00,BTS
22042,TSJQ00,BTS
22043,TSJQ01,BTS
22044,TSJQ02,BTS
22045,TSJQ03,BTS
22046,TSLP00,BTS
22047,TSLP01,BTS
22048,TSMA00,BTS
22051,TSMB00,BTS
22052,TSMC00,BTS
22053,TSMN00,BTS
22054,TSMN01,BTS
22055,TSMO00,BTS
22056,TSMQ00,BTS
22057,TSPC00,BTS
22058,TSPJ00,BTS
22092,TSPL00,BTS
22096,TSPM00,BTS
22097,TSPR00,BTS
22098,TSPV00,BTS
22099,TSQJ00,BTS
22100,TSRJ00,BTS
22101,TSRR00,BTS
22102,TSSA00,BTS
22143,TSSA01,BTS
22144,TSSC00,BTS
22145,TSSC01,BTS
22146,TSSI00,BTS
22147,TSSJ00,BTS
22148,TSSP00,BTS
22149,TSST00,BTS
22156,TSVM00,BTS
22157,TTCT01,BTS
22158,TTCT02,BTS
22159,TTCU01,BTS
22160,TTCV01,BTS
22161,TTJL01,BTS
22162,RCCA02,BTS
22163,RCCA03,BTS
22164,RCCD00,BTS
22165,RCCD01,BTS
22166,RCCD02,BTS
22167,RCCF00,BTS
22168,RCCF01,BTS
22169,RCCF02,BTS
22170,RCCF03,BTS
22171,RCCF04,BTS
22172,RCCG00,BTS
22173,RCCJ02,BTS
22174,SAMS01,BTS
22175,SAMS02,BTS
22176,SANR02,BTS
22177,SANR03,BTS
22178,SBOR01,BTS
22179,SBOR02,BTS
22180,SBUR01,BTS
22181,SBYR01,BTS
22182,SCJR01,BTS
22183,SDDR01,BTS
22184,SDER01,BTS
22185,SEER01,BTS
22186,SEER02,BTS
22187,SEER03,BTS
22188,SEER05,BTS
22191,ARCE16,BTS
22192,ARCE17,BTS
22193,ARCE18,BTS
22194,ARCE19,BTS
22195,ARCE20,BTS
22196,ARCE21,BTS
22197,ARCE22,BTS
22198,ARCE23,BTS
22199,ARCE24,BTS
22200,ARCE25,BTS
22201,ARCE26,BTS
22202,ARCE29,BTS
22203,ARCE40,BTS
22204,ARCE41,BTS
22205,ARCE42,BTS
22206,ARCE43,BTS
22207,ARDV30,BTS
22208,ARFS01,BTS
22209,ARNH01,BTS
22210,ARRM01,BTS
22211,ARSE01,BTS
22212,ARSE04,BTS
22213,ARVN01,BTS
22214,BDCN01,BTS
22215,BDDV08,BTS
22216,BDDV31,BTS
22217,BDDV69,BTS
22218,BEIT01,BTS
22219,BEVG17,BTS
22220,BGJZ01,BTS
22221,BGSG01,BTS
22222,BHBA01,BTS
22223,BHBA03,BTS
22224,BHBA04,BTS
22225,RCCL01,BTS
22226,RCCM00,BTS
22227,RCCQ00,BTS
22228,RCCR01,BTS
22229,RCCT01,BTS
22230,RCCX00,BTS
22231,RCDI01,BTS
22232,RCEM00,BTS
22233,RCES00,BTS
22234,RCES01,BTS
22235,RCES02,BTS
22236,RCET00,BTS
22237,RCET02,BTS
22238,RCEZ00,BTS
22239,RCGC01,BTS
22240,RCGC02,BTS
22241,RCGC03,BTS
22242,RCGC04,BTS
22243,RCGC06,BTS
22244,RCIB00,BTS
22245,RCIB01,BTS
22246,RCIL00,BTS
22247,RCIL02,BTS
22248,RCIM00,BTS
22249,RCIM01,BTS
22250,RCIM02,BTS
22251,RCIM03,BTS
22252,RCIM05,BTS
22253,RCIM06,BTS
22285,RCIM07,BTS
22286,RCIP01,BTS
22287,RCIP02,BTS
22288,RCIP03,BTS
22289,RCIP04,BTS
22290,RCIR00,BTS
22291,RCIS00,BTS
22292,RCIS01,BTS
22293,RCJB00,BTS
22294,RCJD00,BTS
22295,RCJS00,BTS
22296,RCKR01,BTS
22297,RCLH00,BTS
22298,RCMA00,BTS
22299,RCMA01,BTS
22300,BHBA05,BTS
22301,BHBA06,BTS
22302,BHBA07,BTS
22303,BHBA08,BTS
22304,BHBA09,BTS
22305,BHBA12,BTS
22306,BHBA13,BTS
22308,BHBA22,BTS
22309,BHCE01,BTS
22310,BHCE02,BTS
22311,BHCE03,BTS
22312,BHCE04,BTS
22314,BHCE05,BTS
22315,BHCE06,BTS
22316,BHCE07,BTS
22317,BHCE08,BTS
22318,BHCE09,BTS
22319,BHCE10,BTS
22320,BHCE11,BTS
22321,BHCE12,BTS
22322,BHCE13,BTS
22323,BHCE14,BTS
22324,BHCE15,BTS
22325,NTPN02,BTS
22326,NTPN05,BTS
22327,NTPT00,BTS
22328,NTPT01,BTS
22329,NTQT00,BTS
22331,NTRB00,BTS
22332,NTRC00,BTS
22368,NTRD00,BTS
22369,NTRD01,BTS
22370,THTH00,BTS
22371,TICT01,BTS
22372,TICT02,BTS
22373,TIMO01,BTS
22374,TIMO02,BTS
22377,NTSR00,BTS
22378,NTTR00,BTS
22379,NTTR01,BTS
22380,NTTR02,BTS
22381,NTTR03,BTS
22382,NUCT01,BTS
22383,NUNU00,BTS
22384,NVCO01,BTS
22385,NVCT01,BTS
22386,NVFL00,BTS
22387,NVID01,BTS
22388,NVMA01,BTS
22389,NVME01,BTS
22390,NVNV00,BTS
22391,NVRP01,BTS
22392,NVRS01,BTS
22393,NVRS04,BTS
22394,NVRS05,BTS
22395,NVSJ01,BTS
22396,NVSR00,BTS
22397,NVUO01,BTS
22398,NVWM01,BTS
22399,NWCT01,BTS
22400,NWNW00,BTS
22401,NXCT01,BTS
22402,NXNX00,BTS
22403,NXVM01,BTS
22404,NYCT01,BTS
22405,NYNY00,BTS
22406,NYNY01,BTS
22407,NZNZ00,BTS
22408,OACT01,BTS
22409,OANA01,BTS
22410,OAOA00,BTS
22411,OBIS01,BTS
22412,PLMI00,BTS
22413,PLNO00,BTS
22414,PLNO01,BTS
22415,PLNO03,BTS
22416,PLNP01,BTS
22417,PLPA00,BTS
22418,PLPJ03,BTS
22419,PLPR00,BTS
22420,PLRH01,BTS
22421,PLSP01,BTS
22422,PLTB00,BTS
22423,PLTG00,BTS
22424,PMCT01,BTS
22425,PMDR01,BTS
22426,PMJT01,BTS
22427,PMJT02,BTS
22428,PMJT03,BTS
22429,PMJT04,BTS
22430,PMJT06,BTS
22431,PMJT07,BTS
22432,PMJT08,BTS
22433,PNBS02,BTS
22441,PNBS03,BTS
22442,PNBS04,BTS
22443,PNCT01,BTS
22444,SUTI01,BTS
22445,SVCN01,BTS
22446,SVCP01,BTS
22447,SVCT01,BTS
22448,SVFR01,BTS
22449,SVGM01,BTS
22450,SVHT01,BTS
22451,SVIT01,BTS
22452,SVJC01,BTS
22453,SVJI01,BTS
22454,SVOB01,BTS
22455,SVPB01,BTS
22456,SVSR01,BTS
22457,SVSR02,BTS
22458,SVSR03,BTS
22459,TTRD01,BTS
22460,TTRD02,BTS
22461,TTTT00,BTS
22515,TTTT01,BTS
22516,TUCI01,BTS
22517,ASDV01,BTS
22518,ASDV10,BTS
22519,ASDV60,BTS
22520,TIMO03,BTS
22521,TIRA01,BTS
22522,TITI00,BTS
22523,TITI02,BTS
22524,TJCT01,BTS
22525,TKRD01,BTS
22526,TKTK00,BTS
22527,TLCT01,BTS
22528,TLSS02,BTS
22529,TLSS03,BTS
22530,TLSS04,BTS
22531,TLSS05,BTS
22532,TLSS06,BTS
22533,TLSS07,BTS
22534,TLSS11,BTS
22535,TLTL00,BTS
22536,TLTL01,BTS
22537,TMRS01,BTS
22538,TMXM00,BTS
22539,TMXM01,BTS
22540,TNRD01,BTS
22541,TNRD02,BTS
22542,TNST01,BTS
22543,TNTN01,BTS
22544,TNTN02,BTS
22545,TNTN03,BTS
22546,PMJT09,BTS
22547,PMJT10,BTS
22548,PMJT11,BTS
22549,PMJT12,BTS
22550,PMJT19,BTS
22551,PMJT20,BTS
22560,PMJT25,BTS
22561,PMJT29,BTS
22562,PMJT30,BTS
22563,PMJT31,BTS
22564,PMJT32,BTS
22567,PMJT34,BTS
22568,PMJT35,BTS
22569,PMJT36,BTS
22570,PMPM00,BTS
22571,PMPM01,BTS
22572,PMPM02,BTS
22573,PMPT01,BTS
22574,PMRD01,BTS
22575,PMTC01,BTS
22576,PNBS01,BTS
22577,BAAI01,BTS
22578,RCMA03,BTS
22579,RCMG00,BTS
22580,RCMU00,BTS
22581,RCMX00,BTS
22582,RCMX01,BTS
22583,RCMX02,BTS
22584,RCND00,BTS
22585,RCOB01,BTS
22586,RCPN02,BTS
22587,ASLG01,BTS
22588,ASLG02,BTS
22589,ASLG04,BTS
22590,ASLG05,BTS
22591,ASLG06,BTS
22652,ASLG07,BTS
22653,ASLG09,BTS
22654,BAAI02,BTS
22655,BAAI03,BTS
22656,BAAI04,BTS
22657,BACT01,BTS
22658,BACT02,BTS
22659,BAFS01,BTS
22660,BAJB01,BTS
22661,BAJF23,BTS
22662,BAJF33,BTS
22663,BAJF34,BTS
22664,BAJF43,BTS
22665,BAJF74,BTS
22666,BAJF86,BTS
22667,BAJF87,BTS
22668,BAJF88,BTS
22669,BAJM01,BTS
22670,BAJZ01,BTS
22671,BALG01,BTS
22672,BALG02,BTS
22673,BALG03,BTS
22674,BAMC01,BTS
22675,BAPC01,BTS
22676,BAPC02,BTS
22677,BAPC03,BTS
22678,BAPE01,BTS
22679,BARA01,BTS
22680,BATM01,BTS
22681,BBDV09,BTS
22701,BCAR01,BTS
22702,BCAR02,BTS
22703,BCAR03,BTS
22704,BCBH25,BTS
22705,BCCT01,BTS
22706,RCPN03,BTS
22707,RCPN04,BTS
22708,RCPN05,BTS
22713,RCPN06,BTS
22714,RCPR00,BTS
22715,RCPS00,BTS
22716,RCPW00,BTS
22717,RCPW01,BTS
22718,RCPW03,BTS
22721,RCRC00,BTS
22722,RCRC03,BTS
22723,RCRO01,BTS
22724,RCRS00,BTS
22725,RCSA00,BTS
22726,RCSA03,BTS
22727,RCSA04,BTS
22728,RCSA08,BTS
22729,RCSJ00,BTS
22730,RCSJ01,BTS
22731,RCSJ02,BTS
22732,RCSM00,BTS
22733,RCSM01,BTS
22734,RCSP01,BTS
22735,OBOB00,BTS
22736,OBRD01,BTS
22737,OCNS01,BTS
22738,OCNS03,BTS
22745,OCOC00,BTS
22746,OCOC01,BTS
22747,OCRD02,BTS
22748,OCRD03,BTS
22749,OCST01,BTS
22750,ODCT01,BTS
22751,ODOB01,BTS
22757,ODOD00,BTS
22758,OECT01,BTS
22759,OEOE00,BTS
22760,OFCT01,BTS
22761,OFOF00,BTS
22762,OFOF01,BTS
22763,OGCT01,BTS
22764,OGOG00,BTS
22765,OHOH00,BTS
22766,OOOO00,BTS
22767,OOOO01,BTS
22768,OPCT01,BTS
22769,OPCT02,BTS
22793,OPCT03,BTS
22831,OPOO01,BTS
22832,OPOP00,BTS
22833,OPRD01,BTS
22834,OPRD02,BTS
22835,ORCT01,BTS
22836,BICT01,BTS
22837,BIIT01,BTS
22838,BIJF45,BTS
22839,BITG01,BTS
22840,BJBH27,BTS
22841,BJCT01,BTS
22842,BJEG01,BTS
22843,BJVC01,BTS
22844,BJVC02,BTS
22845,BLBH12,BTS
22846,BMJZ01,BTS
22847,BMMC14,BTS
22848,BMVC01,BTS
22849,BMVC02,BTS
22850,BMVG87,BTS
22851,BMVH06,BTS
22852,OIAP01,BTS
22853,OICT01,BTS
22854,OIOI00,BTS
22855,OIOI01,BTS
22856,OJCT01,BTS
22857,OJOJ00,BTS
22858,OKCT02,BTS
22859,OKOK00,BTS
22860,OLAC00,BTS
22861,OLBD00,BTS
22862,OLBL00,BTS
22863,OLBN00,BTS
22864,OLBN01,BTS
22865,OLBN02,BTS
22866,OLCR02,BTS
22867,OLCT01,BTS
22868,OLJA00,BTS
22869,OLJA01,BTS
22870,OLOP00,BTS
22871,OLPE00,BTS
22872,OLPE01,BTS
22873,OLRD00,BTS
22874,OLRD01,BTS
22875,OLRD02,BTS
22876,OLSB00,BTS
22877,OLSG00,BTS
22878,OLVP00,BTS
22879,OMOM00,BTS
22880,ONON00,BTS
22881,ONRD01,BTS
22882,ONRD02,BTS
22883,OOCT01,BTS
22885,TUCI09,BTS
22886,TUCI10,BTS
22887,TUCT01,BTS
22888,TURD01,BTS
22889,TURI01,BTS
22890,TUTA01,BTS
22891,TUTM01,BTS
22892,TUTU00,BTS
22893,TUTU01,BTS
22894,TYCT01,BTS
22895,TOCT01,BTS
22896,TOMU01,BTS
22897,TOMU02,BTS
22898,TONA01,BTS
22899,TYTY00,BTS
22900,TYTY01,BTS
22901,TYTY02,BTS
22902,TZCT01,BTS
22903,TZTZ00,BTS
22904,UACT01,BTS
22905,UAUA00,BTS
22906,UBUB00,BTS
22907,UBUB01,BTS
22908,UCCT01,BTS
22909,UCFB01,BTS
22910,UCUC00,BTS
22911,UCUC01,BTS
22912,UDCT01,BTS
22913,UDUD00,BTS
22914,UECT01,BTS
22915,UEUE00,BTS
22916,UFUF01,BTS
22917,UGCT01,BTS
22918,UHCT01,BTS
22919,UHUH00,BTS
22920,UICT01,BTS
22921,UIUI00,BTS
22922,UJCT02,BTS
22923,UJUJ00,BTS
22924,UKCT01,BTS
22925,UZCT01,BTS
22926,UZUZ00,BTS
22927,VANA01,BTS
22928,VARM01,BTS
22929,VASC01,BTS
22930,VAVA00,BTS
22931,VAZM01,BTS
22932,VAZM02,BTS
22933,VAZM03,BTS
22934,VAZM04,BTS
22935,VAZM05,BTS
22936,VAZM06,BTS
22972,VAZM07,BTS
22973,VAZM08,BTS
22974,VAZM09,BTS
22975,VAZM10,BTS
22976,VAZM11,BTS
22977,VAZM98,BTS
22978,VAZM99,BTS
22979,VBCT01,BTS
23001,VBSM01,BTS
23002,VCMC01,BTS
23003,VCPC01,BTS
23004,VCVC00,BTS
23005,VDCT01,BTS
23006,VDEM01,BTS
23007,VDSA02,BTS
23008,VDSB01,BTS
23009,VDSC01,BTS
23010,VDSM03,BTS
23011,VDST01,BTS
23012,VDVM01,BTS
23013,VECT01,BTS
23014,VERD00,BTS
23015,SLNS01,BTS
23016,SLNS02,BTS
23017,NPDP02,BTS
23018,NPNP00,BTS
23019,NPSO01,BTS
23020,NRCT01,BTS
23021,NRNM01,BTS
23098,NRNR00,BTS
23099,NRNR01,BTS
23100,NSCT01,BTS
23101,NSNS00,BTS
23102,NTAC00,BTS
23103,NTAC01,BTS
23104,NTAC02,BTS
23105,NTAC03,BTS
23106,NTAC04,BTS
23107,NTBM00,BTS
23108,NTBM01,BTS
23109,NTCD00,BTS
23110,NTCD01,BTS
23111,SLNS04,BTS
23112,SLNS05,BTS
23113,NTCD02,BTS
23114,NTCD03,BTS
23115,NTCD04,BTS
23116,NTCE00,BTS
23117,NTCE01,BTS
23118,NTCE02,BTS
23119,NTCM00,BTS
23120,NTCM02,BTS
23121,NTCP00,BTS
23122,NTCP01,BTS
23123,NTCP02,BTS
23124,NTCP03,BTS
23125,NTCS00,BTS
23126,NTCT01,BTS
23127,NTDN00,BTS
23128,NTDN01,BTS
23129,NTDT00,BTS
23130,NTDT01,BTS
23131,NTDX00,BTS
23132,NTDX01,BTS
23133,NTEP00,BTS
23134,NTIP00,BTS
23135,NTIP02,BTS
23136,NTIP03,BTS
23137,NTLN00,BTS
23138,NTLN01,BTS
23139,NTLN02,BTS
23140,NTLN03,BTS
23141,NTLN04,BTS
23142,NTLN05,BTS
23143,NTLN06,BTS
23144,NTLN07,BTS
23145,NTLN08,BTS
23146,NTML00,BTS
23147,NTND00,BTS
23148,NTNN00,BTS
23149,NTNP00,BTS
23154,RTOR01,BTS
23156,AFNMW02,BTS
23163,SUMI04,BTS
23164,URUIMW01,BTS
23165,CTNS10,BTS
23166,PTUMW02,BTS
23167,LJJFA01,BTS
23229,LJMCL02,BTS
23230,LJSDR01,BTS
23231,LJULA02,BTS
23232,LJULA03,BTS
23233,LJVGA01,BTS
23265,LOCD01,BTS
23272,LUAMW02,BTS
23273,LUCB01,BTS
23275,LVBMW01,BTS
23276,LVBMW02,BTS
23277,LVVG11,BTS
23278,NTRJO1099,BTS
23279,RJMW13,BTS
23280,RJMW57,BTS
23281,RTAM02,BTS
23282,MARC01,BTS
23283,MASOMW01,BTS
23284,MCAE28,BTS
23285,MCAS01,BTS
23286,MCMMW01,BTS
23287,MCPA58,BTS
23288,MCRMW01,BTS
23289,MEOMW01,BTS
23290,MEOMW02,BTS
23291,MFAMW01,BTS
23292,MFAMW04,BTS
23296,MIJP01,BTS
23297,MILEMW01,BTS
23299,MLLMW01,BTS
23300,MNBMW01,BTS
23301,MNCMW01,BTS
23302,MNCMW02,BTS
23303,MNGMW01,BTS
23304,MNNMW01,BTS
23305,MNSL22,BTS
23306,MNSL23,BTS
23307,MNSMW02,BTS
23308,MNSMW03,BTS
23309,MNSO17,BTS
23310,MNSS26,BTS
23466,MGAB44,BTS
23467,MGAB45,BTS
23468,MOJB03,BTS
23469,MQIMW02,BTS
23470,MRKO03,BTS
23471,MSBMW01,BTS
23472,MSIMW01,BTS
23473,MUQI02,BTS
23485,MVPB01,BTS
