CI_NAME,EQUIPTYPE
MWE-MG-BHNT05-Y8221-BHPA11,MWE
MWE-MG-NLURPS02-Y6650-URPS06,MWE
MWE-RJ-MRCA02-T5-HW,MWE
MWE-RJ-NLARCB07-T1-HW,MWE
RJ3310,NODEB
BHE02CCRKHW015,VIRTUAL
PGO01CCRKHW003,VIRTUAL
PGO01CCRKHW008,VIRTUAL
PGO01CCRKHW009,VIRTUAL
CTA01CCREHW038,VIRTUAL
CTA01CCREHW045,VIRTUAL
CTA01CCREHW046,VIRTUAL
CTA01CCREHW050,VIRTUAL
SPO-MSO01-THWW04,WDM
MWE-MG-SBAL04-N2-SI,MWE
MWE-MG-SBCB02-Y9018-SBAL04,MWE
MWE-MG-SBAL04-Y9019-SBCB02,MWE
MWE-MG-BHIN63-Y8340-BHCS23,MWE
MWE-MG-BHCS23-Y8341-BHIN63,MWE
MWE-MG-SZSB02-N1-NO,MWE
RJ3311,NODEB
RMACSPO-SPTT14-01,ROTEADOR
CSV-QAZ01-NKI01AG,ROTEADOR
CII-BVA01-NKI01AG,ROTEADOR
CGR-SSO01-NKI01AG,ROTEADOR
FLO-GRO01-NKI01AG,ROTEADOR
BHE-RGA01-HWW08,WDM
RJ3312,NODEB
RMACSPO-SPJC01-01,ROTEADOR
RJ3313,NODEB
RJ3314,NODEB
RJ3315,NODEB
RJ3316,NODEB
RJ3317,NODEB
RJ3319,NODEB
MWE-GO-NLRVDG30-T1-NO,MWE
RMACSPO-SPVC01-01,ROTEADOR
RMACSPO-SPVC04-01,ROTEADOR
MWE-PR-SLFZTL60-T1-HW,MWE
MWE-SP-NLAQJV01-Y7450-DIR-AQDI02,MWE
RMACRJO-RJPV12-01,ROTEADOR
RMACDQX-RJ2755-01,ROTEADOR
RMACDQX-DQCX28-01,ROTEADOR
RMACDQX-DQCX16-01,ROTEADOR
RMACDQX-DQCX12-01,ROTEADOR
RMACSPO-SPGR02-01,ROTEADOR
RMACRJO-RJJP50-01,ROTEADOR
RMACSPO-SPJR04-01,ROTEADOR
RMACRJO-RJJP53-01,ROTEADOR
RMACRJO-RJLG01-01,ROTEADOR
RMACRJO-RJCP26-01,ROTEADOR
RMACDQX-DQCX22-01,ROTEADOR
RMACBERO-BFRX05-01,ROTEADOR
RMACRJO-RJPV16-01,ROTEADOR
RMACNIU-RJPE10-01,ROTEADOR
RMACSPO-SPBV03-01,ROTEADOR
RMACRJO-RJ0249-01,ROTEADOR
RJ3320,NODEB
RJ3322,NODEB
RJ3401,NODEB
RJ3402,NODEB
RJ3403,NODEB
RJ3404,NODEB
RJ3405,NODEB
RJ3406,NODEB
RJ3407,NODEB
RJ3408,NODEB
RJ3409,NODEB
SC5153,NODEB
SC5172,NODEB
PR1538,NODEB
PR1539,NODEB
PR1540,NODEB
PEREC_MASN0038,MSAN
PR1541,NODEB
PR1542,NODEB
SC2945,NODEB
SC1452,NODEB
MWE-SP-SI9054-T8-HW,MWE
RTPEBLM0105,ROTEADOR
RLZ-BRB01-NKW01,WDM
SC1453,NODEB
SC1454,NODEB
MWE-SP-HTJP02-N2-HW,MWE
GNA-PLO01-FHW02,WDM
RMACSBO-SBBN02-01,ROTEADOR
RMACSPO-SPSD02-01,ROTEADOR
RMACSNE-SAVB02-01,ROTEADOR
SC1457,NODEB
MWE-BA-TFIT06-Y7924-TFIT01,MWE
RMACSNE-SAJV01-01,ROTEADOR
DVB-LRA01-NKI01AG,ROTEADOR
SPO-CVO01-FHW01,WDM
MWE-MG-IPBH76-N1-SI,MWE
MWE-BA-BA4023-Y40850-SBJZ01,MWE
MWE-BA-BA1192-Y7140-EXP,MWE
RMACRJO-RJSC27-01,ROTEADOR
RMACSBO-SBPQ01-01,ROTEADOR
RMACSPO-SPPT07-01,ROTEADOR
RMACSPO-SPIA09-01,ROTEADOR
"
MWE-MG-IBTE03-Y8163-NLIBTE12",MWE
SC1468,NODEB
SC1469,NODEB
MWE-PR-7NLMHEX01-T1-HW,MWE
MWE-SP-SOWV01-T2-HW,MWE
SC1470,NODEB
MWE-RS-TORPMW01-N1-HW,MWE
SC1474,NODEB
MWE-SP-NLITFP01-Y7472-DIR-ITHB01,MWE
RMACRJO-RJSC21-01,ROTEADOR
RMACSCN-SP8219-01,ROTEADOR
MWE-PR-PGJA01-N1-HW,MWE
MWE-MG-IPID01-Y8361-IPBH39,MWE
PLI-ABO01-NKI01AG,ROTEADOR
PLI-ABO01-NKW01,WDM
RMACRJO-RJME41-01,ROTEADOR
ORG-ROD01-NKI01AG,ROTEADOR
SC1475,NODEB
IPM-IPM01-NKI01AG,ROTEADOR
SC1476,NODEB
SC15CW,NODEB
SC1607,NODEB
SC1608,NODEB
MWE-PA-MOJMW02-N1-SI,MWE
SC1624,NODEB
BSA-BB25-ACAN01,ROTEADOR
SPO-GJA01-ACLT01,ROTEADOR
SPO-GJA01-THWW07,WDM
SC1629,NODEB
SC1630,NODEB
SC1631,NODEB
SC1632,NODEB
SC1633,NODEB
SC1657,NODEB
SC1658,NODEB
SC1660,NODEB
SC1664,NODEB
SC1667,NODEB
SC1668,NODEB
MWE-RN-PWPW05-T1-NO,MWE
MWE-BA-4G-PEFS01-Y9095-CMFS01,MWE
MWE-PR-KCCE10-N1,MWE
MWE-MG-NLURDI08-Y7778-MG4183,MWE
MWE-MG-SZSN06-Y7944-SZSB02,MWE
MWE-MG-MUJF13-Y8343-NLMUSW01,MWE
MWE-MG-NLURMH08-Y7632-URMH04,MWE
MWE-SP-BTVA01-N1-HW,MWE
MWE-SP-NLSICH03-N1,MWE
SC1669,NODEB
SC1670,NODEB
SC2946,NODEB
SC5930,NODEB
SC2949,NODEB
SP1502,NODEB
SP1503,NODEB
SP1504,NODEB
FPBHE2,PCRF
FPBSA1,PCRF
FPBSA2,PCRF
FPFLA2,PCRF
IPFLA1,P-CSCF
RMACSPO-SPLB03-01,ROTEADOR
RMACSPO-SPRE06-01,ROTEADOR
RMACSPO-SPCY04-01,ROTEADOR
RMACSPO-SP0515-01,ROTEADOR
RMACSPO-SPLB04-01,ROTEADOR
RMACSPO-SPCY03-01,ROTEADOR
RTPEBSA0105,ROTEADOR
RMACSPO-SPIB49-01,ROTEADOR
RMACSPO-SP0514-01,ROTEADOR
RMACSPO-SPJP12-01,ROTEADOR
RMACSPO-SPJP13-01,ROTEADOR
RMACSPO-SPIB02-01,ROTEADOR
RMACSPO-SPIB23-01,ROTEADOR
RMACSPO-SPAA09-01,ROTEADOR
RMACRJO-RJIG26-01,ROTEADOR
MWE-SP-SLDDMH04-T1-HW,MWE
SP1505,NODEB
SP1506,NODEB
MWE-BA-TFIT01-Y7925-TFIT06,MWE
JDG-GTA01-NKI01AG,ROTEADOR
",RJO-ROC01-FHW02",WDM
MWE-MG-FRUR21-Y40771-FRUR22,MWE
MWE-MG-NUNI01-N1-NO,MWE
RMAGSPO-SNE01-04,ROTEADOR
MG-UBL-RAP-LJ21,Access Point
PR-LON-RAP-LJ01,Access Point
GO-VAG-RAP-LJ01,Access Point
CE-FOR-RAP-LJ01,Access Point
PA-BEL-RAP-LJ21,Access Point
SP-MAU-RAP-LJ01,Access Point
CE-FOR-RAP-LJ51,Access Point
PA-ANA-RAP-LJ11,Access Point
GO-GOI-RAP-LJ41,Access Point
RS-CAN-RAP-LJ01,Access Point
RJ-RJO-RAP-LJ141,Access Point
SP-RBP-RAP-LJ01,Access Point
SC-JOI-RAP-LJ21,Access Point
MG-UBE-RAP-LJ01,Access Point
DF-BSA-RAP-LJ41,Access Point
PR-CUR-RAP-LJ01,Access Point
SP-OSA-RAP-LJ21,Access Point
RJ-RJO-RAP-LJ121,Access Point
SP-PTL-RAP-0011,Access Point
SP-PTL-RAP-0010,Access Point
SP-SPO-RAP-LJ131,Access Point
SP-SPO-RAP-LJ61,Access Point
RJ-CPO-RAP-LJ01,Access Point
PE-REC-RAP-LJ21,Access Point
RS-POA-RAP-LJ21,Access Point
MG-TBH-SWT-1001,SWITCH
MG-TBH-SWT-1801,SWITCH
PE-TPE-SWT-0002,SWITCH
RJ-CEO-SWT-AC04.timbrasil.com.br,SWITCH
RJ-CEO-SWT-AC05.timbrasil.com.br,SWITCH
RJ-CEO-SWT-AG01.timbrasil.com.br,SWITCH
SP-PTS-SWT-0001,SWITCH
SP-PTS-SWT-0002,SWITCH
PE-TPE-RAP-1009,Access Point
SP1507,NODEB
SP1508,NODEB
SP1521,NODEB
JPA01CSBKHW009,NFVI SERVER
JPA01CSBKHW003,NFVI SERVER
JPA01CSBKHW008,NFVI SERVER
JPA01CSBKHW002,NFVI SERVER
GNA01CSBKHW001,NFVI SERVER
GNA01CSBKHW003,NFVI SERVER
GNA01CSBKHW010,NFVI SERVER
GNA01CSBKHW012,NFVI SERVER
GNA01CSBKHW019,NFVI SERVER
SNE01CSRKHW001,NFVI SERVER
SNE01CSRKHW002,NFVI SERVER
SNE01CSRKHW005,NFVI SERVER
SNE01CSRKHW006,NFVI SERVER
SNE01CSRKHW007,NFVI SERVER
SNE01CSRKHW014,NFVI SERVER
SNE01CSRKHW020,NFVI SERVER
SNE01CSRKHW025,NFVI SERVER
SNE01CSRKHW026,NFVI SERVER
GNA01NHWLF02,NFVI SWITCH
GNA01NHWES01,NFVI SWITCH
GNA01NHWES03,NFVI SWITCH
SNE01NHWLF09,NFVI SWITCH
SP1522,NODEB
SP1523,NODEB
SP1525,NODEB
SP1526,NODEB
SP1529,NODEB
SP1531,NODEB
SP1537,NODEB
SP1538,NODEB
SP1542,NODEB
SP1543,NODEB
SP1544,NODEB
SP1549,NODEB
SP1550,NODEB
SP1552,NODEB
SP1553,NODEB
SP1554,NODEB
SP1556,NODEB
SP1558,NODEB
SP1559,NODEB
SP1560,NODEB
SP1561,NODEB
SP1563,NODEB
SP1564,NODEB
SP1565,NODEB
SP1573,NODEB
SP1574,NODEB
SP1581,NODEB
RMACRJO-RJ1123-01,ROTEADOR
ACG-TIM01-FHW02,WDM
RMACSBO-SP8060-01,ROTEADOR
RMACSBO-SBPC01-01,ROTEADOR
SR-BGVR07,Single RAN
MWE-TO-KPMJ01-Y8808-PMJMW02,MWE
MWE-MG-IPBH42-N1-SI,MWE
MWE-MG-BHNO07-Y9045-NLBHNO65,MWE
SR-BFRX23,Single RAN
TESA-JBA01-HWI01,ROTEADOR
INN-INT01-ACLT01,ROTEADOR
RJO-EQT01-DTS01,ROTEADOR
ROI-BRB01-ACLT01,ROTEADOR
SP1601,NODEB
SP1602,NODEB
SP1603,NODEB
SP1604,NODEB
SP1605,NODEB
SP1509,NODEB
MWE-SP-SSCT02-Y7469-DIR-NLIBPQ01,MWE
MWE-SP-SI2136-T1-HW,MWE
MWE-SP-CGPA01-T12-HW,MWE
SR-ARPA01,Single RAN
CE2611,NODEB
MWE-SP-SLCPCG01-T1-HW,MWE
MWE-SP-SLSBCT05-T1-HW,MWE
CE2612,NODEB
CE2616,NODEB
RMACCOA-COVJ02-01,ROTEADOR
CE2617,NODEB
CE2633,NODEB
CE2669,NODEB
PR3015,NODEB
MWE-MG-URJE01-Y7680-EXP,MWE
MWE-MG-MIIMW01-Y40820-UAJF30,MWE
MWE-MG-UAJF30-Y40821-MIIMW01,MWE
SMN-TMO01-FHI01AG,ROTEADOR
PR3016,NODEB
PR3017,NODEB
PR3018,NODEB
PR3019,NODEB
PR3020,NODEB
PR3021,NODEB
PR3022,NODEB
MWE-MG-OPBH70-Y40557-CCBH01,MWE
MWE-MG-UBUR02-Y8527-UBUR15,MWE
MWE-MG-UBUR15-Y8526-UBUR02,MWE
PR3023,NODEB
PR3024,NODEB
PR3025,NODEB
PR3027,NODEB
PR3028,NODEB
MWE-SP-SP2724-T1-HW,MWE
MWE-SP-SPBV21-Y8081-DIR-SLSPX015,MWE
PR3029,NODEB
PR3041,NODEB
PR3042,NODEB
PR3043,NODEB
MWE-TO-73SLARNT10-Y8026-DIR-ARNT03,MWE
MWE-MG-AULA01-Y8159-MG4007,MWE
MWE-MG-NLURMH05-Y7192-NLURTA79,MWE
MWE-MG-SDJF35-Y41653-TTSMW01,MWE
MWE-PR-PSCE01-N1-FU,MWE
MWE-RJ-RJSZ15-T1-HW,MWE
MWE-MG-PCUR17-Y8113-PCUR75,MWE
MWE-BA-VZSA13-Y7986-DIR-SACD04,MWE
MWE-MG-PCUR76-Y41013-MG4274,MWE
MWE-BA-ITCE01-N1-NE,MWE
MWE-PR-ROCE01-Y30003-PR5017,MWE
MWE-AM-NLPART04-N1-NO,MWE
MWE-BA-NLSACA28-Y7774-DIR-SACA14,MWE
MWE-BA-NLSACD50-Y8180-DIR-SACD11,MWE
MWE-MA-BDCA01-N1-ER,MWE
MWE-BA-SAIG30-Y8056-DIR-SAIG07,MWE
MWE-MA-TNST01-T1-NO,MWE
MWE-MA-TUFIMW01-DIR-ALLGMW01,MWE
MWE-MG-7NLNSDV05-T1-NO,MWE
MWE-MG-BAJF43-Y7864-DIR-BAJF33,MWE
MWE-MG-BBHE01-Y8365-DIR-BHCS23,MWE
MWE-MG-BHCS42-Y41367-DIR-BHCS42,MWE
MWE-MG-BHCS50-Y41498-DIR-BHCS28,MWE
MWE-BA-VZSA13-N1-SI,MWE
MWE-CE-NLMNDT08-N1-NO,MWE
MWE-MG-GVSW02-Y8394-DIR-GVVC22,MWE
MWE-MG-IADV63-Y7220-DIR-IADV64,MWE
PR1343,NODEB
PR1344,NODEB
PR1345,NODEB
SNE-AGO01-THWW18,WDM
RMACSPO-SPIB26-01,ROTEADOR
RMACSNE-SAVS01-01,ROTEADOR
RMACSPO-SPIB04-01,ROTEADOR
RMACSPO-SP1947-01,ROTEADOR
RMACRJO-RJSC16-01,ROTEADOR
RMACSPO-SPCI04-01,ROTEADOR
PR1346,NODEB
RMACNIU-NVIG16-01,ROTEADOR
MWE-TO-PMJMW02-Y8807-KPMJ01,MWE
PR1347,NODEB
MWE-MG-FRUR22-Y40770-FRUR21,MWE
RJ-PSC-RAP-B306,Access Point
SP-PIS-RAP-1022,Access Point
SP-PTS-RAP-0003,Access Point
SP-PTS-RAP-0008,Access Point
SP-PTS-RAP-0009,Access Point
SP-PTS-RAP-0014,Access Point
SP-PTS-RAP-0019,Access Point
SP-PTS-RAP-0020,Access Point
SP-PTS-RAP-0025,Access Point
SP-PTS-RAP-0030,Access Point
SP-PTS-RAP-0031,Access Point
SP-PTS-RAP-0036,Access Point
BA-FER-RAP-LJ01,Access Point
MA-SAO-RAP-LJ01,Access Point
SC-BLC-RAP-LJ01,Access Point
MWE-PR-MNAR02-T3-HW,MWE
MWE-SC-SBMO01-N1-HW,MWE
MWE-SC-YCRC01-T1-HW,MWE
SPO-SUD01-HWW01,WDM
SPSPO_MSAN2855,MSAN
MWE-SP-LRPRRP-T2-HW,MWE
PR1348,NODEB
PR1350,NODEB
PR1351,NODEB
PR1352,NODEB
PR1353,NODEB
MWE-MG-BHBA06-Y41599-MG8195,MWE
MWE-MG-MG8195-Y41598-BHBA06,MWE
MWE-RS-AJRR01-T1-HW,MWE
MWE-RS-TROB01-T1-HW,MWE
PR1354,NODEB
PR1355,NODEB
RMACRJO-RJ2493-01,ROTEADOR
RMACRJO-RJSC12-01,ROTEADOR
RMACSCN-SCJS01-01,ROTEADOR
RMACSPO-SP3428-01,ROTEADOR
MWE-SP-BTSL01-N1-HW,MWE
MWE-PR-SLCTJB60-T1-HW,MWE
MWE-SP-MTCN01-N1-NO,MWE
PR1367,NODEB
PR1368,NODEB
PR1369,NODEB
PR1370,NODEB
PR1371,NODEB
PR1379,NODEB
PR1382,NODEB
PR1383,NODEB
PR1384,NODEB
PR1385,NODEB
PR1386,NODEB
SC2013,NODEB
PR5408,NODEB
PR5409,NODEB
PR5410,NODEB
RMACRJO-RJLG03-01,ROTEADOR
RMACSPO-SPBU10-01,ROTEADOR
PR5411,NODEB
MWE-RN-SLPWPW32-Y8354-DIR-PWPW15,MWE
RMACSPO-SPBS06-01,ROTEADOR
MWE-GO-AMRL02-Y20166-DIR-AOHZ01,MWE
MWE-PA-TAIL01-Y41501-dir-MOJMW04,MWE
MWE-PR-PR5022-Y31374-DIR-CMPA01,MWE
PR5412,NODEB
MWE-SP-GJTG01-T1-HW,MWE
MWE-PA-TLAMW01-N2-SI,MWE
MWE-BA-SAPT02-Y6949-NLSAPT13,MWE
PR5413,NODEB
PR5414,NODEB
PR5415,NODEB
TSA-LNA01-HWW09,WDM
PR5416,NODEB
PR5417,NODEB
PR5418,NODEB
PR5419,NODEB
PR5420,NODEB
PR5421,NODEB
MWE-GO-GO5391-Y9151-CLVG02,MWE
PR5422,NODEB
RMACSPO-SPAR05-01,ROTEADOR
RMACRJO-RJ0653,ROTEADOR
RMACRJO-RJ1123,ROTEADOR
PR5423,NODEB
PR5424,NODEB
SR-PRVX01,Single RAN
PR5425,NODEB
5G-CTSI60,Single RAN
PR5426,NODEB
PR5427,NODEB
PR5428,NODEB
PR5429,NODEB
RMACFSA-FSCE19-01,ROTEADOR
RMACGRP-GUBT01-01,ROTEADOR
RMACGRP-GUFG01-01,ROTEADOR
RMACGUS-GUGU01-01,ROTEADOR
RMACGUS-GUGU07-01,ROTEADOR
RMACGUS-GUMG00-01,ROTEADOR
RMACICS-ISJJ01-01,ROTEADOR
RMACICS-ISSH01-01,ROTEADOR
RMACICS-SP5607-01,ROTEADOR
RMACICS-SP5613-01,ROTEADOR
RMACINE-INGY01-01,ROTEADOR
RMACLNS-ES5311-01,ROTEADOR
RMACLNS-ES5314-01,ROTEADOR
RMACLNS-ES6140-01,ROTEADOR
RMACLRA-SI9455-01,ROTEADOR
RMACMIA-MLCT01-01,ROTEADOR
RMACMTUB-MRTB08-01,ROTEADOR
RMACNRI-SGLO40-01,ROTEADOR
RMACICS-SP5611-01,ROTEADOR
RMACMIA-JAA01-01,ROTEADOR
RMACPAA-SI9416-01,ROTEADOR
RMACPPE-PPCN01-01,ROTEADOR
RMACPPE-PPJS01-01,ROTEADOR
RMACRJO-RJ0765-01,ROTEADOR
RMACRJO-RJCP17-01,ROTEADOR
RMACRJO-RJCP35-01,ROTEADOR
RMACRJO-RJPE23-01,ROTEADOR
PR5430,NODEB
MWE-RS-SGBMW01-N1-SI,MWE
MWE-SP-4G-GICT02-T1,MWE
MWE-SP-SBVJ01-N1-HW,MWE
SR-SVSO01,Single RAN
SR-RJMD59,Single RAN
BCA-PJA01-NKW01,WDM
CNL-NVO01-NKW01,WDM
BI1018,NODEB
ES5012,NODEB
ES5016,NODEB
MWE-PA-JUTI01-N1-FU,MWE
PR5431,NODEB
PR5432,NODEB
PR5433,NODEB
PR5434,NODEB
PR5435,NODEB
PR5436,NODEB
SR-QACE02,Single RAN
CIC-JDC01-CSW01,WDM
PR5437,NODEB
PR5438,NODEB
PR5439,NODEB
MWE-MG-NLBHNO52-T1-NO,MWE
MWE-GO-IPMMW02-Y8338-IPMMW01,MWE
PR5440,NODEB
PR5441,NODEB
PR5442,NODEB
PR5443,NODEB
PR5444,NODEB
PR5445,NODEB
PR5446,NODEB
PR5447,NODEB
PR5448,NODEB
PR5449,NODEB
PR5450,NODEB
PR5451,NODEB
PR5452,NODEB
PR5453,NODEB
PR5456,NODEB
PR5457,NODEB
PR5458,NODEB
PR5459,NODEB
PR5460,NODEB
PR5461,NODEB
BI1352,NODEB
BI1504,NODEB
BI1608,NODEB
BI3031,NODEB
BI4019,NODEB
BI7049,NODEB
SX9001,NODEB
SX9002,NODEB
SX9003,NODEB
SX9004,NODEB
SX9005,NODEB
SX9006,NODEB
SX9007,NODEB
SX9008,NODEB
SX9009,NODEB
SX9010,NODEB
MI1503,NODEB
MI1611,NODEB
MI1612,NODEB
MI2002,NODEB
MI2003,NODEB
MI2004,NODEB
MI2005,NODEB
MI2006,NODEB
MI2007,NODEB
MI2009,NODEB
MI2011,NODEB
MI2029,NODEB
SC5151,NODEB
SC5152,NODEB
PR1387,NODEB
PR1389,NODEB
PR1391,NODEB
PR1393,NODEB
PR1395,NODEB
PR1396,NODEB
PR1397,NODEB
PR1398,NODEB
PR1399,NODEB
PR1400,NODEB
PR1419,NODEB
PR1421,NODEB
PR1424,NODEB
PR1426,NODEB
PR1456,NODEB
PR1458,NODEB
PR1462,NODEB
PR1463,NODEB
RMACOCO-OSPA02-01,ROTEADOR
RMACOCO-OSVO01-01,ROTEADOR
RMACOCO-OSVQ01-01,ROTEADOR
RMACOCO-OSVQ02-01,ROTEADOR
RTCGNSJC0101,ROTEADOR
RTPRBNU0101,ROTEADOR
SPO-MSO01-THWW05,ROTEADOR
PR1464,NODEB
PR1467,NODEB
PR1490,NODEB
PR1493,NODEB
PR1499,NODEB
APO-SSS01-NKW01,WDM
PR1507,NODEB
SC2934,NODEB
CE01CW,NODEB
MWE-SC-YICE10-N1-ER,MWE
WBZ-PRA01-NKI01AG,ROTEADOR
CE02CW,NODEB
CE1204,NODEB
CE1230,NODEB
CE1267,NODEB
CE1355,NODEB
CE1356,NODEB
CE1366,NODEB
CE1370,NODEB
CE1481,NODEB
CE1485,NODEB
CE2015,NODEB
CE2016,NODEB
CE2112,NODEB
CE2171,NODEB
CE2421,NODEB
CE2430,NODEB
CE2607,NODEB
CY01CW,NODEB
CY02CW,NODEB
CY1100,NODEB
CY1208,NODEB
CY1230,NODEB
CY1370,NODEB
CY1485,NODEB
CY1537,NODEB
ES5282,NODEB
ES5293,NODEB
ES5294,NODEB
ES5298,NODEB
ES5299,NODEB
ES5692,NODEB
ES5810,NODEB
ES5942,NODEB
ES5962,NODEB
ES5973,NODEB
ES6181,NODEB
MG8021,NODEB
MI1402,NODEB
MI1407,NODEB
MI1500,NODEB
MI1501,NODEB
PR1508,NODEB
PR1509,NODEB
PR1510,NODEB
PR1511,NODEB
PR1512,NODEB
PR1513,NODEB
PR1514,NODEB
PR1515,NODEB
PR1516,NODEB
PR1517,NODEB
PR1518,NODEB
PR1519,NODEB
PR1520,NODEB
PR1521,NODEB
PR1522,NODEB
MWE-PA-JUTI02-N1-FU,MWE
MWE-PA-STIZ01-T1-NO,MWE
MWE-SP-4G-GICT02-T1-HW,MWE
MWE-SP-IASM01-T1-HW,MWE
SR-LTCE02,Single RAN
SR-MAPB01,Single RAN
MWE-RJ-BOMJ03-N2,MWE
MWE-RJ-MGEMW01-T1-CG,MWE
RTRTRJO0201,ROTEADOR
RTPRCAS0101,ROTEADOR
RTRIMNS0102,ROTEADOR
PR1523,NODEB
PR1524,NODEB
PR1525,NODEB
PR1526,NODEB
PR1527,NODEB
PR1529,NODEB
PR1532,NODEB
PR1533,NODEB
PR1534,NODEB
PR1535,NODEB
PR1536,NODEB
PR1537,NODEB
SC2014,NODEB
PR5462,NODEB
PR5465,NODEB
PR5466,NODEB
PR5467,NODEB
PR5468,NODEB
SPO-MSO01-THWW03,WDM
PR5469,NODEB
PR5470,NODEB
PR5471,NODEB
PR5472,NODEB
PR5473,NODEB
PR5474,NODEB
PR5475,NODEB
PR5476,NODEB
PR5477,NODEB
PR5478,NODEB
PR5484,NODEB
PR5555,NODEB
PR5560,NODEB
PR5562,NODEB
PR5563,NODEB
PR5564,NODEB
PR5565,NODEB
PR5567,NODEB
PR5568,NODEB
PR5569,NODEB
WBAA1_RJ,NODEB
WBBC1_RS,NODEB
WBBS1_RS,NODEB
WBCI1_RS,NODEB
WBHV1_RS,NODEB
WBPG1_RJ,NODEB
WBRG1_RS,NODEB
WCAT1_RS,NODEB
WCDU1_RS,NODEB
WCFP1_RJ,NODEB
WCHN1_RS,NODEB
MI4228,NODEB
MI4229,NODEB
MI4230,NODEB
MI4234,NODEB
MI4272,NODEB
MI4273,NODEB
MI4284,NODEB
MI5000,NODEB
MI5001,NODEB
MI5002,NODEB
MI5003,NODEB
TFTL1_SP,NODEB
TFVI1_SP,NODEB
SC5932,NODEB
SC5933,NODEB
SC1666,NODEB
SC1673,NODEB
SC1698,NODEB
SC1699,NODEB
SC1701,NODEB
SC1713,NODEB
SC1764,NODEB
CY1513,NODEB
CY1514,NODEB
CY1516,NODEB
CY1517,NODEB
CY1518,NODEB
CY1519,NODEB
CY1520,NODEB
CY1521,NODEB
CY1522,NODEB
CY1523,NODEB
CY1524,NODEB
CY1525,NODEB
CY1526,NODEB
CY1527,NODEB
CY1529,NODEB
CY1530,NODEB
CY1531,NODEB
CY1532,NODEB
SI5337,NODEB
SI5400,NODEB
SI5401,NODEB
PR1643,NODEB
SP6223,NODEB
SP6224,NODEB
SP6300,NODEB
SP6301,NODEB
SI5402,NODEB
SI5403,NODEB
SI5404,NODEB
SI5405,NODEB
SI5406,NODEB
SI5407,NODEB
SI5408,NODEB
SI5600,NODEB
SI5601,NODEB
SI5602,NODEB
SI5603,NODEB
SI5604,NODEB
SI5605,NODEB
SI5606,NODEB
SI5607,NODEB
SI5630,NODEB
SC2637,NODEB
SC2638,NODEB
SC1961,NODEB
SR-UMLL08,Single RAN
SR-SFCE01,Single RAN
SR-RJBA02,Single RAN
4G-BSA060-2,Single RAN
MWE-SP-NLSJPB01-T1-HW,MWE
SC2017,NODEB
SC2175,NODEB
SC2201,NODEB
SC2251,NODEB
SC2263,NODEB
SC2267,NODEB
SC23CW,NODEB
SC2312,NODEB
SC2313,NODEB
MOD-IDS01-NKI01AG,ROTEADOR
SC2712,NODEB
SC2900,NODEB
SC3024,NODEB
MWE-PR-PR5708-N1-HW,MWE
MWE-PR-SAMO01-Y9212-SAPL01,MWE
GPDSTS1,Single RAN
SC37CW,NODEB
SC4005,NODEB
SC5017,NODEB
SC5102,NODEB
BASDR_MSAN0078,MSAN
SC5344,NODEB
SC5398,NODEB
SC5807,NODEB
SC5809,NODEB
SC5904,NODEB
SC61CW,NODEB
SK1136,NODEB
SK1183,NODEB
SK1418,NODEB
SK2203,NODEB
SK2264,NODEB
SK23CW,NODEB
SK3115,NODEB
SK37CW,NODEB
SK5398,NODEB
SK5809,NODEB
SK5814,NODEB
SK61CW,NODEB
MA0104,NODEB
MA0105,NODEB
MA0106,NODEB
MA0107,NODEB
MA0108,NODEB
MA0109,NODEB
MA0110,NODEB
MA0111,NODEB
MA0112,NODEB
MA0113,NODEB
MA0114,NODEB
MA0115,NODEB
MA0116,NODEB
MA0117,NODEB
MWE-RS-VAOR95-Y228-dir-VAOR02,MWE
FLA04CSBEHP024,NFVI SERVER
FLA04CSBEHP081,NFVI SERVER
FLA04CSBEHW168,NFVI SERVER
FLA04CSBEHW173,NFVI SERVER
FLA04CSBEHW188,NFVI SERVER
FLA04CSHP10,NFVI SERVER
MA0118,NODEB
MA0119,NODEB
MA0120,NODEB
LDA01CSBKHW011,NFVI SERVER
LDA01NHWES03,NFVI SERVER
NTL01STHW01,NFVI SERVER
SPO03CSBEHW003,NFVI SERVER
SPO03CSBEHW026,NFVI SERVER
SPO03STHW02,NFVI SERVER
MA0121,NODEB
MA0123,NODEB
MA0127,NODEB
SR-RCBGC5,Single RAN
MA0128,NODEB
MA0129,NODEB
MA0130,NODEB
MA0131,NODEB
MA0132,NODEB
MA0133,NODEB
MA0134,NODEB
MA0135,NODEB
MA0136,NODEB
MA0138,NODEB
MA0140,NODEB
MA0142,NODEB
MA0144,NODEB
MA0153,NODEB
MA0171,NODEB
MA0172,NODEB
MA0173,NODEB
MA0201,NODEB
MA0203,NODEB
MA0204,NODEB
MA0205,NODEB
MA0206,NODEB
MA0208,NODEB
MA0209,NODEB
MA0210,NODEB
MA0211,NODEB
MA0001,NODEB
MA0002,NODEB
MA0101,NODEB
MA0213,NODEB
MA0214,NODEB
MA0218,NODEB
MA0301,NODEB
RMACRJO-RJCG02-01,ROTEADOR
MA0302,NODEB
MA0303,NODEB
MA0304,NODEB
SC2640,NODEB
SC2641,NODEB
RMACULA-CRS01-01,ROTEADOR
SC2643,NODEB
SC2639,NODEB
SC2645,NODEB
SC2647,NODEB
SC2648,NODEB
SC2649,NODEB
